ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	TPop Guid	TPop Nr	TPop Gemeinde	TPop Flurname	TPop Status	TPop Status unklar	TPop Begründung für unklaren Status	TPop X-Koordinaten	TPop Y-Koordinaten	TPop Radius (m)	TPop Höhe	TPop Exposition	TPop Klima	TPop Hangneigung	TPop Beschreibung	TPop Kataster-Nr	TPop Verantwortlich	TPop für AP-Bericht relevant	TPop bekannt seit	TPop EigentümerIn	TPop Kontakt vor Ort	TPop Nutzungszone	TPop BewirtschafterIn	TPop Bewirtschaftung	TPop Lage repräsentiert Population	Massn Guid	Massn Jahr	Massn Datum	Massn Typ	Massn Massnahme	Massn BearbeiterIn	Massn Bemerkungen	Massn Plan vorhanden	Massn Plan Bezeichnung	Massn Fläche m2	Massn Form der Ansiedlung	Massn Pflanzanordnung	Massn Markierung	Massn Anz Triebe	Massn Pflanzen	Massn Anz Pflanzstellen	Massn Wirtspflanze	Massn Herkunftspopulation	Massn Sammeldatum	Massn MutWann	Massn MutWer	
329600	Prunus padus L. s.l.	kein AP			10BD2B0C-6FD6-4CE1-B01C-C099E8D5B815	1	Hüntwangen, Eichlihau	angesiedelt, vor Beginn Aktionsplan	2008	679145	271543	CFA27C2B-11A5-44E5-B808-5A7EEC15C700	1	Hüntwangen	Eichlihau, Hecke, 3	angesiedelt, vor Beginn Aktionsplan	0		679145	271543								Charlotte Salzmann	1	2008						1	C60C9601-97E5-4637-BA0D-8AE5ED3C57FF	2008	2008-11-06 00:00:00	Ansiedlung: Anpflanzung		Charlotte Salzmann	mit MV, MB, Erwin & Sepp, Peter Lebel	1			unterhalb Strasse und Zugschiene				2			?		2010-03-27 00:00:00	KarinMarti	
329900	Prunus padus subsp. petraea (Tausch) Domin	kein Eintrag			5A17E230-F5C1-48B9-97F1-425F5DBEFABC	1	Weiach, Schlammabsetzbecken West	angesiedelt, vor Beginn Aktionsplan	2009			A3F92765-138C-44D8-94FA-4D97B4370B1A	1	Weiach	Schlammabsetzbecken, Fl. 102 Wäldchen	angesiedelt, vor Beginn Aktionsplan	0		675905	269083								Regula Langenauer	1	2009						0	36D14130-E646-44FC-BFC7-C6DCAEDE5897	2009	2009-03-26 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit ChS, Hans, Simon	1			eingehagt				2	2				2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	EEAED39A-79AE-4777-9A52-F97B030323A3	6	Eglisau, Eglisgrund	autochthon	1992	682178	268532	E0DC267A-D965-4371-B81F-9C2C56D3E8B8	1	Eglisau	Eglisgrund	autochthon	0		682178	268532		455						Regula Langenauer	1	1992			Naturschutzgebiet	EMD	Werner Kupferschmid, Lärchhof, Eglisau	1	775930B2-0BC8-4230-A9C3-58B631FB742A	2010	2010-06-11 00:00:00	Ansiedlung: Ansaat		Regula Langenauer	Stützung der autochthonen Population	1										Herkunft Eglisgrund, ZV: Sabine Burri		2010-06-16 17:20:06	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	EEAED39A-79AE-4777-9A52-F97B030323A3	6	Eglisau, Eglisgrund	autochthon	1992	682178	268532	B9278A49-4ED2-42F9-A022-CC6ED9C1A00F	3	Eglisau	Eglisgrund, Fl. 1	angesiedelt, nach Beginn Aktionsplan	0		682200	268500								Charlotte Salzmann	1	2008						0	95F03C19-1C7E-4C2B-8233-EF0402CDE9E9	2008	2008-11-12 00:00:00	Ansiedlung: Ansaat und Auspflanzung		Charlotte Salzmann	mit MB, Erwin & Sepp	1			Pfl.: in einer Linie, Samen: flächig				10			Pfl.: Eglisau, Samen: 1051.106; Eglisgrund		2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	EEAED39A-79AE-4777-9A52-F97B030323A3	6	Eglisau, Eglisgrund	autochthon	1992	682178	268532	B9278A49-4ED2-42F9-A022-CC6ED9C1A00F	3	Eglisau	Eglisgrund, Fl. 1	angesiedelt, nach Beginn Aktionsplan	0		682200	268500								Regula Langenauer	1	2008						0	11257196-ccc6-11e1-b690-003048cd3590	2009	2009-07-13 00:00:00	Ansiedlung: Ansaat		Regula Langenauer		1			in frei Flächen oberhalb an Pulsatilla vulgaris-Pflanzen							Eglisgrund; ZV Eugster 09	2009			
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	EEAED39A-79AE-4777-9A52-F97B030323A3	6	Eglisau, Eglisgrund	autochthon	1992	682178	268532	B9278A49-4ED2-42F9-A022-CC6ED9C1A00F	3	Eglisau	Eglisgrund, Fl. 1	angesiedelt, nach Beginn Aktionsplan	0		682200	268500								Regula Langenauer	1	2008						0	9e1aaf30-ccc6-11e1-b690-003048cd3590	2012	2012-06-27 00:00:00	Ansiedlung: Ansaat		Regula Langenauer	mit Karin Sartori	1	Eglisau, Eglisgrund									Eglisgrund (ZV: ChCerutti, Sabine Burri)	2012	2012-07-13 10:42:02	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	EEAED39A-79AE-4777-9A52-F97B030323A3	6	Eglisau, Eglisgrund	autochthon	1992	682178	268532	d1021280-1f29-11e1-9fe9-003048cd3590	5	Eglisau	Eglisgrund M1	angesiedelt, nach Beginn Aktionsplan			682208	268500								Karin Sartori	1	2011							5935e0fa-1f2a-11e1-9fe9-003048cd3590	2011	2011-11-02 00:00:00	Ansiedlung: Anpflanzung		Karin Sartori	mit Equipe (Christoph, Lukas)	1				Linie, bei Meter: 1, 2, 3, 4			4			Eglisau, Eglisgrund, 1051.552; 978 Cerutti				
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	EEAED39A-79AE-4777-9A52-F97B030323A3	6	Eglisau, Eglisgrund	autochthon	1992	682178	268532	d1021280-1f29-11e1-9fe9-003048cd3590	5	Eglisau	Eglisgrund M1	angesiedelt, nach Beginn Aktionsplan			682208	268500								Karin Sartori	1	2011							d477e30e-1f29-11e1-9fe9-003048cd3590	2011	2011-11-02 00:00:00	Ansiedlung: Ansaat		Karin Sartori	mit Equipe (Christoph, Lukas)	1			viele Samen							Eglisgrund, Flaach (urspr. Eglisgrund); Daniel Geiser und Doris, HSR		2011-12-05 11:19:59	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1B38E432-EDF1-46DE-A61A-4E8EA52C77B4	9	Freienstein-Teufen, Chalberweid	angesiedelt, vor Beginn Aktionsplan	1992	685827	266421	85645F17-A9B1-4AE1-A456-55B0AD6EDA69	1	Freienstein-Teufen	Chalberweid unten (Trockenmauer)	angesiedelt, vor Beginn Aktionsplan	0		685827	266421								SWO	1	1992			Naturschutzgebiet			1	7E3CEDE9-0727-4C52-ABFC-63753987892A	2006	2006-11-15 00:00:00	Ansiedlung: Anpflanzung		SWO		1							5	5		Freienstein-Teufen		2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	66E9D723-F311-4E2B-AB0B-BBFD45558A5D	12	Glattfelden, Autobahnbord	angesiedelt, vor Beginn Aktionsplan	1993	679113	268842	B6EF8928-47D3-47B7-A8AE-2C464E6AF264	1	Glattfelden	Autobahnbord	angesiedelt, vor Beginn Aktionsplan	0		679113	268842									1	1993			Naturschutzgebiet			1	82F02F7F-9125-4662-89ED-36C07AE802AF	1993		Ansiedlung: Anpflanzung				0										Unterstammheim?		2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	BFC2A220-428B-419F-A5E4-E3EF3748C702	14	Neftenbach, Altchilcher	angesiedelt, vor Beginn Aktionsplan	1992	692251	265744	5AF0E450-8598-4770-B7B2-B11AB1A8A78A	1	Neftenbach	Altchilcher	angesiedelt, vor Beginn Aktionsplan	0		692251	265744									1	1992						1	e9e6fda4-36dc-11e1-9fe9-003048cd3590																			2012-01-04 15:03:44	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	BFC2A220-428B-419F-A5E4-E3EF3748C702	14	Neftenbach, Altchilcher	angesiedelt, vor Beginn Aktionsplan	1992	692251	265744	5AF0E450-8598-4770-B7B2-B11AB1A8A78A	1	Neftenbach	Altchilcher	angesiedelt, vor Beginn Aktionsplan	0		692251	265744								René Gämperle René Gämperle	1	1992						1	1b9730fe-36c3-11e1-9fe9-003048cd3590	2010	2010-08-20 00:00:00	Ansiedlung: Anpflanzung		René Gämperle René Gämperle		1	nur Skizze, keine Karte						77			Freienstein - Teufen (?)				
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	BFC2A220-428B-419F-A5E4-E3EF3748C702	14	Neftenbach, Altchilcher	angesiedelt, vor Beginn Aktionsplan	1992	692251	265744	5AF0E450-8598-4770-B7B2-B11AB1A8A78A	1	Neftenbach	Altchilcher	angesiedelt, vor Beginn Aktionsplan	0		692251	265744								René Gämperle René Gämperle	1	1992						1	007739ea-36c3-11e1-9fe9-003048cd3590	2011	2011-08-20 00:00:00	Ansiedlung: Anpflanzung		René Gämperle René Gämperle		1	nur Skizze, keine Karte						98			Freienstein - Teufen (?)		2012-01-04 11:59:27	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	BFC2A220-428B-419F-A5E4-E3EF3748C702	14	Neftenbach, Altchilcher	angesiedelt, vor Beginn Aktionsplan	1992	692251	265744	5AF0E450-8598-4770-B7B2-B11AB1A8A78A	1	Neftenbach	Altchilcher	angesiedelt, vor Beginn Aktionsplan	0		692251	265744								René Gämperle René Gämperle	1	1992						1	04bfeb2a-19ac-11e1-9fe9-003048cd3590	2011	2011-09-24 00:00:00	Ansiedlung: Anpflanzung		René Gämperle René Gämperle	per Mail mitgeteilt	1	Ansiedlung Pulsatilla vulgaris						38	38				2011-11-28 11:32:51	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	C7630FD6-5475-4C23-BB08-ADACAAA0330D	19	Weiach, Steinlochäcker/ Leberen	angesiedelt, nach Beginn Aktionsplan	2003	675460	268900	3811A2D8-4229-4008-951C-04A9FA31C5BA	1	Weiach	Steinlochäcker/ Leberen, Nord	angesiedelt, nach Beginn Aktionsplan	0		675460	268900	100	370				neu gestaltete Fläche: trocken, sandig		Regula Langenauer	1	2003		Andreas Keel				1	40D864C7-4083-4FB0-9847-1EDDFEF82C15	2003	2003-11-05 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	urspr. TP 1	0							5			Rheinsheim		2012-01-03 17:15:53	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	C7630FD6-5475-4C23-BB08-ADACAAA0330D	19	Weiach, Steinlochäcker/ Leberen	angesiedelt, nach Beginn Aktionsplan	2003	675460	268900	3811A2D8-4229-4008-951C-04A9FA31C5BA	1	Weiach	Steinlochäcker/ Leberen, Nord	angesiedelt, nach Beginn Aktionsplan	0		675460	268900	100	370				neu gestaltete Fläche: trocken, sandig		Isabelle Flöss	1	2003		Andreas Keel				1	00813ad4-3624-11e1-9fe9-003048cd3590	2004	2004-12-16 00:00:00	Ansiedlung: Anpflanzung		Isabelle Flöss	Fläche = 41400m2; Plan vorhanden; Linie N, Auspfl. IF; Sandfläche S-exponiert; urspr. TP 2	1			Linie N				7			Rheinsheim		2012-01-03 17:16:05	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	C7630FD6-5475-4C23-BB08-ADACAAA0330D	19	Weiach, Steinlochäcker/ Leberen	angesiedelt, nach Beginn Aktionsplan	2003	675460	268900	3811A2D8-4229-4008-951C-04A9FA31C5BA	1	Weiach	Steinlochäcker/ Leberen, Nord	angesiedelt, nach Beginn Aktionsplan	0		675460	268900	100	370				neu gestaltete Fläche: trocken, sandig		Regula Langenauer	1	2003		Andreas Keel				1	3c42380a-3626-11e1-9fe9-003048cd3590	2005	2005-10-26 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	urspr. TP 3	0	Plan vorhanden; Planbezeichnung: 'Fläche 5'						18			Rheinsheim				
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	64FA08BD-94E5-4978-ADB3-DD9E59B51986	21	Unterstammheim, Hohmarksten	angesiedelt, vor Beginn Aktionsplan	1993	699760	278424	865589FF-745A-4D4F-9F4B-D137E2888E16	1	Unterstammheim	Hohmarksten	angesiedelt, vor Beginn Aktionsplan	0		699760	278424									1	1993			Naturschutzgebiet			1	313C024B-F1CD-45E3-979A-8A1E39AC38FB	1993		Ansiedlung: Anpflanzung				0										Thurgau?		2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2A6A12A9-D50B-471D-81C7-8BD85D745D5C	23	Unterstammheim, Kintscherbuck	angesiedelt, vor Beginn Aktionsplan	1941	701175	279050	EBB51343-1C88-445D-B55A-6B0A6B284B21	1	Unterstammheim	Kintscherbuck	angesiedelt, vor Beginn Aktionsplan	0		701174	279056									1	1941			Naturschutzgebiet			0	5EE11BDA-E71B-48C2-AFC0-B6C6DB4641DB	1941		Ansiedlung: Anpflanzung				0										Unterstammheim		2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	2A6A12A9-D50B-471D-81C7-8BD85D745D5C	23	Unterstammheim, Kintscherbuck	angesiedelt, vor Beginn Aktionsplan	1941	701175	279050	AECC5473-C712-495E-8F36-51F376ED7D19	3	Unterstammheim	Kintscherbuck	angesiedelt, nach Beginn Aktionsplan	0		701175	279050	20	420				sandig, trocken		Hans Ulrich	1	2003						1	C33A4643-07EB-4094-844C-BA464958D04F	2003	2003-09-01 00:00:00	Ansiedlung: Anpflanzung		Hans Ulrich		0							45			Unterstammheim		2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	7BFAE9F0-E36D-48E4-8722-48DFDA2ED0B9	24	Weiach, Leuenchopf	autochthon	1992	676220	268120	F3033D43-C550-4F92-8E4C-005F624E97EF	2	Weiach	Leuenkopf, Fläche 1	angesiedelt, nach Beginn Aktionsplan			676202	268067		490	E					Regula Langenauer	1	2010							517CB747-8412-4E77-A9B3-D22144E46010	2010	2010-10-14 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	 mit Regula Dickenmann & Equipe	1				zufällig verteilt zusammen mit Inula hirta	Markiersteine und Quercus		24	24		Stein/Leuenchopf ZV:SG		2010-12-15 09:43:31	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	B7BBF702-079D-4894-952C-B6A0EF6BA80C	1	Weiach	Stein, Pop. 1, Lichtung	autochthon	0		676494	267300	50	540				felsig, bis 20.3.2003 relativ stark beschattet		Regula Langenauer	1	1999						0	D28A949E-E84C-4A8B-988E-5A455C7D11B7	2003	2003-03-20 00:00:00	Auslichten	entbuscht	Regula Langenauer		0												2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	2E8E34F3-C374-4CF5-A836-62B889420DB9	7	Weiach	Stein, Pro Natura, Fläche 4	angesiedelt, nach Beginn Aktionsplan	0		676029	267664								Regula Dickenmann	1	2006						0	65642E29-27F8-4579-A1B5-EFA99952DAAE	2006	2006-10-12 00:00:00	Ansiedlung: Anpflanzung		Regula Dickenmann		1	Fläche 4		zufällig				14			Weiach		2010-12-20 14:36:22	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	2E8E34F3-C374-4CF5-A836-62B889420DB9	7	Weiach	Stein, Pro Natura, Fläche 4	angesiedelt, nach Beginn Aktionsplan	0		676029	267664								Regula Langenauer	1	2006						0	2FF1235F-634B-45F6-AFF2-F981E64ECAC0	2010	2010-10-14 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit Regula Dickenmann & Equipe	1	Fläche 4			nordwestlich anschliessend zur bestehenden Anpflanzung	GPS: Quercus & Sorbus dorminalis		5	5		Weiach, Stein/Leuenchopf ZV:SG		2010-12-20 14:36:13	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	ABB0A321-782F-4FBF-9F5F-58CD709949DF	10	Weiach	Hochrüti	nur angesät	0		675870	267680								Hansruedi Schudel	1	2004						0	BE9ABA3A-49F6-47B7-BD4A-D9DBCBA59A85	2004		Ansiedlung: Ansaat		Hansruedi Schudel	Anfang Februar 2004	1										E4	8.5.03. ca- 25 gesteckt	2010-03-27 00:00:00	KarinMarti	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	E4863CC3-6D40-43AA-A121-69D548B51F03	11	Weiach	Stein, Fläche1	angesiedelt, nach Beginn Aktionsplan			676073	267577			SW					Regula Langenauer	1	2010							5A0AF7F4-BE31-4D4B-B096-E74B7420CDF5	2010	2010-10-14 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit Regula Dickenmann & Equipe	1				zufällig verteilt	Strunk, Quercus (Inula 4) & Sorbus aria		15	15		Weiach, Stein/Leuenchopf ZV:SG		2010-12-20 14:09:42	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	116518A4-3205-4F6E-B5A2-101EB3C287B7	12	Weiach	Stein, Fläche 2	angesiedelt, nach Beginn Aktionsplan			676071	267585		540	SW					Regula Langenauer	1	2010							5818B620-178F-41C7-91DA-4FDC0296267A	2010	2010-10-14 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit Regula Dickenmann & Equipe	1				zufällig verteilt	Felschen, Quercus (Inula 4& 5)		20	20		Weiach, Stein/Leuenchopf ZV:SG		2010-12-20 14:14:24	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	C74A5CB3-61CC-4C35-A4C6-61B2CAD3DFC5	13	Weiach	Stein, Fläche 3	angesiedelt, nach Beginn Aktionsplan			676028	267647		540	W					Regula Langenauer	1	2010							F2191476-D5D7-464C-8498-60A230B0D153	2010	2010-10-14 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit Regula Dickenmann & Equipe	1				zufällig verteilt	GPS: 3 Pinus, Markstein 3		15	15		Weiach, Stein/Leuenchopf ZV:SG		2010-12-20 14:16:10	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	8C73E827-61CC-4525-8800-C3137A9E09C9	14	Weiach	Stein, Fläche 5	angesiedelt, nach Beginn Aktionsplan			676062	267592		540	SW					Regula Langenauer	1	2010							73A27D9E-5706-4A87-BFB3-B3B30C33E124	2010	2010-10-14 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit Regula Dickenmann & Equipe	1				zufällig verteilt	GPS: 2 Quercus		10	10		Weiach, Stein/Leuenchopf ZV:SG		2010-12-20 14:22:16	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	3d85a22a-19ba-11e1-9fe9-003048cd3590	15	Weiach	Stein, Fläche 10	angesiedelt, nach Beginn Aktionsplan			676057	267594								Regula Langenauer	1	2011							1ab42496-19bb-11e1-9fe9-003048cd3590	2011	2011-11-09 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit Lukas, Martin (Equippe)	1	sehr detailiert						10	10				2011-11-28 13:18:40	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	1A9C0AFD-99D5-4C7E-88B6-5C7198CE20A4	25	Weiach, Stein	autochthon	1839	676219	267468	3a67e4e4-19bb-11e1-9fe9-003048cd3590	16	Weiach	Stein, Fläche 11	angesiedelt, nach Beginn Aktionsplan			676036	267611								Regula Langenauer	1	2011							0de23a7c-19bc-11e1-9fe9-003048cd3590	2011	2011-11-09 00:00:00	Ansiedlung: Anpflanzung		Regula Langenauer	mit Martin und Lukas (Equippe)	1	sehr detailiert						6	6				2011-11-28 13:25:28	topos	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	88EA0EEF-8D84-4058-85B2-DE3055381D16	5	Weiach	KG Rüteren, DQ zusamengefasst oben	angesiedelt, vor Beginn Aktionsplan	0		675897	269174						trocken			1	1997		Regula Langenauer			keine	0	cd0a674e-3627-11e1-9fe9-003048cd3590	1997	1997-10-08 00:00:00	Ansiedlung: Anpflanzung				1	DQ 1, 2, 3, 4, 9, 10 (zusammengefasst)		200m2	DQ			284					2012-01-04 13:48:27	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	88EA0EEF-8D84-4058-85B2-DE3055381D16	5	Weiach	KG Rüteren, DQ zusamengefasst oben	angesiedelt, vor Beginn Aktionsplan	0		675897	269174						trocken			1	1997		Regula Langenauer			keine	0	03FED525-3C85-4C8B-B063-7634DCEA5520	1997	1997-11-01 00:00:00	Ansiedlung: Anpflanzung				1	DQ 4			DQ				4		Unterstammheim		2012-01-03 17:34:25	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	88EA0EEF-8D84-4058-85B2-DE3055381D16	5	Weiach	KG Rüteren, DQ zusamengefasst oben	angesiedelt, vor Beginn Aktionsplan	0		675897	269174						trocken			1	1997		Regula Langenauer			keine	0	2679191a-3628-11e1-9fe9-003048cd3590	1997	1997-11-01 00:00:00	Ansiedlung: Anpflanzung				1	DQ 2		300m2	DQ				76		Dachsen, Risi		2012-01-03 17:31:00	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	88EA0EEF-8D84-4058-85B2-DE3055381D16	5	Weiach	KG Rüteren, DQ zusamengefasst oben	angesiedelt, vor Beginn Aktionsplan	0		675897	269174						trocken			1	1997		Regula Langenauer			keine	0	51d8709c-3628-11e1-9fe9-003048cd3590	1997	1997-11-01 00:00:00	Ansiedlung: Anpflanzung				1	DQ 1		300m2	DQ				56		Teufen-Freienstein, Unterstammheim				
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	88EA0EEF-8D84-4058-85B2-DE3055381D16	5	Weiach	KG Rüteren, DQ zusamengefasst oben	angesiedelt, vor Beginn Aktionsplan	0		675897	269174						trocken			1	1997		Regula Langenauer			keine	0	d1ca8362-3628-11e1-9fe9-003048cd3590	1997	1997-11-01 00:00:00	Ansiedlung: Anpflanzung				1	DQ 3		300m2	DQ				57		Unterstammheim				
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	88EA0EEF-8D84-4058-85B2-DE3055381D16	5	Weiach	KG Rüteren, DQ zusamengefasst oben	angesiedelt, vor Beginn Aktionsplan	0		675897	269174						trocken			1	1997		Regula Langenauer			keine	0	05e00960-3629-11e1-9fe9-003048cd3590	1998	1998-10-30 00:00:00	Ansiedlung: Anpflanzung				1	DQ 10		300m2	DQ				24		Dachsen, Risi		2012-01-04 11:18:43	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	88EA0EEF-8D84-4058-85B2-DE3055381D16	5	Weiach	KG Rüteren, DQ zusamengefasst oben	angesiedelt, vor Beginn Aktionsplan	0		675897	269174						trocken			1	1997		Regula Langenauer			keine	0	942d1704-3628-11e1-9fe9-003048cd3590	1998	1998-12-30 00:00:00	Ansiedlung: Anpflanzung				1	DQ 9		300m2	DQ				67		Unterstammheim		2012-01-04 11:19:11	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	A96A60CF-F728-4B60-B83E-3D79AC7F257E	6	Weiach	KG Rüteren, DQ zusammengefasst unten	angesiedelt, vor Beginn Aktionsplan	0		675638	268941						trocken			1	1997		Regula Langenauer			keine	0	FD24A973-53B3-43CB-9DB7-0FCFDF48B889	1997	1997-10-08 00:00:00	Ansiedlung: Anpflanzung				0	alle DQ (5, 6, 16) zusammen		200m2	DQ			168					2012-01-04 13:55:22	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	A96A60CF-F728-4B60-B83E-3D79AC7F257E	6	Weiach	KG Rüteren, DQ zusammengefasst unten	angesiedelt, vor Beginn Aktionsplan	0		675638	268941						trocken			1	1997		Regula Langenauer			keine	0	84549f40-3629-11e1-9fe9-003048cd3590	1997	1997-11-01 00:00:00	Ansiedlung: Anpflanzung				1	DQ 5		300m2	DQ				56		Unterstammheim		2012-01-03 17:40:09	sartori	
334200	Pulsatilla vulgaris Mill.	erstellt	2001	in Umsetzung	89B408E0-5A9D-4C06-9350-54D6DE4B106A	26	Weiach, KG Rüteren	angesiedelt, vor Beginn Aktionsplan	1997	675805	269061	A96A60CF-F728-4B60-B83E-3D79AC7F257E	6	Weiach	KG Rüteren, DQ zusammengefasst unten	angesiedelt, vor Beginn Aktionsplan	0		675638	268941						trocken			1	1997		Regula Langenauer			keine	0	9945d0c2-3629-11e1-9fe9-003048cd3590	1997	1997-11-01 00:00:00	Ansiedlung: Anpflanzung				1	DQ 6		300m2	DQ				43		Unterstammheim		2012-01-03 17:41:01	sartori	
